Wavelength,BLOW_01-21-01-1,BLOW_01-21-06-1,BLOW_02-20-02-1,BLOW_03-21-06-1,BLOW_04-20-02-1,BLOW_04-21-06-1,BLOW_05-20-02-1,BLOW_05-21-01-1,BLOW_05-21-06-1,BON_01-20-10-1,BON_01-21-02-1,BON_02-20-10-1,BON_02-21-02-1,BON_03-20-10-1,BON_03-21-02-1,BURJ_01-20-07-1,BURJ_01-20-09-1,BURJ_01-21-03-1,BURJ_02-20-09-1,BURJ_02-21-03-1,BURJ_03-20-07-1,BURJ_03-21-03-1,BURJ_05-20-07-1,BURJ_05-21-03-1,BURJ_07-21-03-1,BURJ_07-21-03-2,DAR_01-20-12-1,DAR_02-20-12-1,DAR_03-20-12-1,DAR_05-20-12-1,EUC_02-21-06-1,EUC_03-21-06-1,EUC_04-21-06-1,EUC_05-21-06-1,HUME_01-17-03-1,HUME_01-17-04-1,HUME_01-17-08-1,HUME_01-17-11-1,HUME_01-18-03-1,HUME_01-20-02-1,HUME_01-20-03-1,HUME_01-20-12-1,HUME_01-21-01-1,HUME_06-17-03-1,HUME_06-17-04-1,HUME_06-17-08-1,HUME_06-17-11-1,HUME_06-20-02-1,HUME_06-20-03-1,HUME_06-20-12-1,HUME_09-17-03-2,HUME_09-17-04-1,HUME_09-17-08-1,HUME_09-17-11-1,HUME_09-18-03-1,HUME_09-20-02-1,HUME_09-20-03-1,HUME_09-20-12-1,HUME_10-17-03-1,HUME_10-17-03-2,HUME_10-17-04-1,HUME_10-17-08-1,HUME_10-17-11-1,HUME_10-18-03-1,HUME_10-20-02-1,HUME_10-20-03-1,HUME_10-20-12-1,HUME_DAMWALL-17-03-1,HUME_DAMWALL-17-03-2,HUME_DAMWALL-17-08-1,HUME_DAMWALL-17-11-1,HUME_DAMWALL-20-02-1,HUME_DAMWALL-20-03-1,HUME_DAMWALL-20-12-1,JIN_01-20-08-1,JIN_01-21-01-1,JIN_02-20-08-1,JIN_02-21-01-1,JIN_03-20-08-1,JIN_04-20-08-1,JIN_04-21-01-1,JIN_05-20-08-1,JIN_05-21-01-1,L145WP42-20-02-1,L145WP42-20-03-1,L25WP10-20-02-1,L25WP10-20-03-1,L25WP3-20-02-1,L25WP3-20-03-1,L25WP6-20-02-1,L25WP6-20-03-1,L55EP10-20-02-1,L55EP10-20-03-1,L55EP10-21-03-1,L55EP4-20-02-1,L55EP4-20-03-1,L55EP4-21-03-1,L55EP6-20-02-1,L55EP6-20-03-1,L55EP6-21-03-1,L55EP8-20-02-1,L55EP8-21-03-1,LBG_07-20-12-1,LBG_09-20-12-1,LBP14-20-03-1,LT_02-20-02-1,PAM_01-20-08-1,PAM_02-20-08-1,PAM_02-21-02-1,PAM_03-20-07-1,PAM_03-21-02-1,PAM_04-20-10-1,PAM_04-21-02-1,VIC_01-20-07-1,VIC_02-20-07-1,VIC_03-20-07-1,WAC_01-20-10-1,WAC_02-20-10-1,WAC_03-20-10-1
649,0.001022349,0.00240969,0.003117954,0.001510568,0.004163448,0.002227311,0.004087447,0.001572493,0.002462037,0.007908673,0.00719671,0.005992572,0.005371036,0.007636888,0.006269444,0.003461323,0.007502451,0.004652792,0.007426769,0.006685487,0.005330729,0.00458973,0.008526977,0.012914087,0.005590086,0.007841657,0.002310772,0.00259936,0.006464781,0.002646526,0.0019049,0.001986916,0.002396262,0.003221168,0.002836867,0.005314536,0.00090721,0.001807905,0.002162224,0.00320707,0.004555393,0.002723277,0.001699642,0.00222044,0.0019004,0.002153601,0.001778265,0.002635452,0.017053292,0.003258169,0.002562316,0.001537075,0.001587702,0.001483857,0.002389429,0.007077357,0.004958734,0.003153712,0.00183248,0.002836824,0.005873622,0.003838278,0.002183349,0.006652346,0.006386473,0.014658052,0.003804707,0.002891416,0.002694551,0.002179347,0.001968651,0.006309246,0.003960375,0.002943783,0.002685769,0.002622607,0.002527352,0.002274337,0.002248638,0.006625348,0.003191372,0.002688045,0.002624376,0.010299213,0.006029029,0.002513787,0.001431231,0.004203802,0.015329106,0.001565655,0.014240451,0.001622352,0.001909364,-0.000211921,0.002919633,0.009091069,-5.02E-06,0.00223498,0.001345355,4.03E-05,0.00357423,0.001490425,0.014352456,0.012494365,0.008747069,0.005168152,0.073468907,0.075330576,0.0657212,0.073337727,0.060700299,0.076063169,0.061342191,0.028837168,0.032308597,0.029252689,0.027499436,0.041261868,0.027650369
650,0.001005813,0.00237298,0.003056079,0.001486724,0.00408764,0.002191846,0.0040132,0.001545819,0.002422201,0.007749727,0.007077384,0.005858058,0.005280093,0.007474087,0.006160402,0.003415532,0.007447851,0.004610086,0.007371019,0.006623782,0.005263476,0.004538395,0.008438399,0.012839681,0.005533728,0.007761696,0.002272395,0.002556677,0.006361524,0.002603957,0.001878887,0.001958937,0.002364297,0.003177779,0.002781262,0.005234893,0.000892466,0.001779095,0.002130717,0.003154576,0.004504968,0.002685285,0.001671585,0.00217297,0.001873129,0.002120441,0.001750743,0.002578367,0.016936131,0.003215077,0.002514608,0.001513883,0.001559143,0.001458557,0.002356057,0.006976522,0.004900392,0.003109733,0.001803853,0.002794447,0.005789333,0.003762535,0.002149807,0.006542429,0.006284712,0.014566464,0.00375446,0.002831419,0.002643769,0.002143787,0.001937233,0.006218128,0.003908601,0.002902991,0.002646826,0.002586956,0.002488219,0.002242337,0.00221584,0.00654808,0.00314851,0.002651015,0.002587592,0.010248168,0.005973565,0.002512388,0.001437025,0.00418736,0.015212431,0.001573874,0.014301893,0.001630138,0.001913418,-0.000209854,0.002879697,0.009030439,-2.74E-05,0.002203593,0.001315435,3.36E-05,0.003561872,0.001468869,0.01430115,0.012449319,0.008718802,0.005140201,0.073328388,0.075199677,0.065413855,0.073198774,0.06041724,0.075806634,0.06103153,0.02864142,0.032083651,0.029042616,0.027250993,0.040880739,0.027372731
651,0.000989382,0.002335194,0.002998025,0.001462128,0.004010111,0.002155229,0.003938651,0.001518532,0.002380315,0.007568407,0.006940279,0.005709785,0.005176086,0.00729184,0.006035952,0.00336572,0.007390502,0.004554067,0.007313163,0.006541649,0.005196415,0.004477389,0.008338424,0.012728004,0.00546185,0.007659753,0.00223579,0.002514208,0.006258621,0.002562624,0.001854209,0.001931317,0.002331149,0.003132679,0.00272218,0.005151692,0.000878174,0.001750433,0.002096596,0.003097022,0.004443178,0.002645438,0.001643128,0.002121837,0.001844569,0.002087991,0.001722917,0.002517681,0.016799513,0.003171177,0.002462833,0.001489655,0.00153146,0.001432598,0.002320725,0.006862595,0.004826093,0.003065589,0.001774117,0.002747216,0.005701681,0.003683829,0.002116473,0.006423519,0.006174456,0.014469109,0.003700791,0.002767563,0.002589359,0.00211051,0.001905055,0.006113904,0.003847516,0.002861178,0.002608324,0.002549778,0.002448367,0.002208919,0.002181015,0.006464448,0.003104066,0.002611157,0.002549306,0.010097437,0.005885999,0.002480814,0.001429315,0.004115615,0.014955892,0.00155991,0.014292757,0.001623448,0.001902289,-0.000210208,0.002803337,0.008939546,-4.10E-05,0.002138537,0.001268821,2.38E-05,0.003503843,0.001431508,0.014236446,0.012397685,0.008651105,0.005108517,0.073258376,0.075154959,0.06518844,0.07314507,0.060189338,0.075617746,0.060793036,0.0284523,0.031852741,0.028839029,0.027024853,0.040482975,0.027063248
652,0.000971868,0.002295103,0.002936501,0.001436003,0.003927947,0.002116369,0.003859609,0.001489622,0.002335928,0.00737912,0.006796025,0.005555294,0.005066762,0.007101755,0.005905237,0.003312447,0.007325949,0.004493315,0.007248073,0.00645279,0.00512419,0.004411826,0.008230573,0.012605179,0.005384339,0.007550226,0.002196684,0.00246897,0.006149038,0.00251845,0.00182761,0.001901728,0.002295702,0.003084475,0.002659877,0.005062942,0.000862976,0.001719829,0.002060079,0.003035916,0.004376716,0.002602788,0.001612872,0.002068322,0.001814126,0.002053388,0.0016933,0.002454325,0.016647084,0.003123972,0.002408371,0.001463911,0.00150213,0.001405081,0.002282888,0.006740724,0.004746633,0.003018138,0.001742527,0.002697095,0.005608006,0.003601356,0.002080662,0.006297888,0.006056881,0.014357296,0.003643291,0.002700639,0.002532312,0.002074883,0.001870861,0.006002678,0.003782241,0.002816386,0.002567124,0.002509921,0.002405982,0.002173175,0.002144,0.006374766,0.003056573,0.002568799,0.002508377,0.009947093,0.005798181,0.00244928,0.001421587,0.004043993,0.014698474,0.001545963,0.014283533,0.001616763,0.001891129,-0.000212199,0.002727078,0.008848367,-5.84E-05,0.002073748,0.001222023,1.26E-05,0.003445866,0.001391147,0.0141595,0.012334617,0.008583253,0.005072111,0.073100662,0.075018366,0.064879635,0.073002984,0.059887066,0.07533942,0.060475336,0.028225764,0.031583398,0.02859575,0.026772349,0.040047212,0.026727989
653,0.000950917,0.002247741,0.002863084,0.00140504,0.003830877,0.002070423,0.003766168,0.00145564,0.002283811,0.007164412,0.006628637,0.005380473,0.004940255,0.006885773,0.005754572,0.00324794,0.007236982,0.004417005,0.007158415,0.006341711,0.005034818,0.004331295,0.00809628,0.012441741,0.005288304,0.007415761,0.002149461,0.002414928,0.006018232,0.002465055,0.001794751,0.001865798,0.002253029,0.0030266,0.002587998,0.004956565,0.000844857,0.00168337,0.002016291,0.002963192,0.004294946,0.002551279,0.001577047,0.002007616,0.001777687,0.002011898,0.001658019,0.002382106,0.016438043,0.003066099,0.00234581,0.001433327,0.001467476,0.001372759,0.002237304,0.006593435,0.004650543,0.002960014,0.001704967,0.002637923,0.0054949,0.003506938,0.002037364,0.006150617,0.00591541,0.014194977,0.00357349,0.002624108,0.002467371,0.002031554,0.001830344,0.005869085,0.003703465,0.002762126,0.002517162,0.002461672,0.002355474,0.002130157,0.002100053,0.006265227,0.002999456,0.002518605,0.002459202,0.009797136,0.005710108,0.002417788,0.001413842,0.003972494,0.014440172,0.001532035,0.014274217,0.001610083,0.001879939,-0.000219698,0.002650919,0.008756902,-8.84E-05,0.002009224,0.001175037,-3.00E-06,0.003387943,0.00134123,0.014035577,0.012229906,0.008515246,0.005018706,0.072641863,0.074565881,0.064287556,0.072557145,0.059332924,0.07475638,0.059889642,0.027874068,0.031186015,0.028219737,0.026427218,0.039475794,0.026302038
654,0.000935105,0.002211064,0.002804265,0.001381144,0.003753582,0.002034969,0.003690279,0.001429344,0.002242812,0.006958674,0.006469226,0.005217286,0.004820725,0.006680804,0.005613303,0.00319507,0.007173059,0.004341172,0.00709487,0.006229827,0.004967874,0.0042574,0.00798241,0.012263864,0.005194663,0.007284333,0.002114098,0.002374047,0.005918273,0.002424926,0.001770091,0.001838507,0.002220177,0.00298191,0.002526474,0.004867691,0.000830746,0.001654986,0.001979877,0.002896592,0.004211855,0.002509217,0.001547543,0.001953249,0.00174797,0.001979767,0.001630521,0.002317765,0.016250905,0.003021283,0.002292508,0.001408431,0.00144045,0.001347217,0.002200349,0.006455089,0.004552507,0.002915275,0.001674561,0.002586456,0.005399825,0.00342687,0.002004139,0.006019646,0.005785464,0.014075662,0.003515416,0.002557739,0.00241225,0.001998523,0.001798754,0.005740699,0.003630044,0.002719741,0.00247885,0.002424926,0.002315874,0.002097465,0.002065311,0.006179523,0.002956079,0.002478721,0.002421431,0.009580164,0.005620117,0.002384899,0.001400571,0.00389024,0.014108605,0.001518227,0.014236823,0.001601304,0.001865095,-0.000223694,0.002581334,0.008658112,-0.000102603,0.001951315,0.001124441,-1.39E-05,0.003320727,0.001288525,0.013928967,0.012150437,0.008449352,0.004975609,0.072551614,0.074506208,0.064007923,0.07248963,0.059053388,0.074530971,0.059585811,0.027634739,0.030898601,0.02796368,0.026163491,0.038987961,0.025924013
655,0.00091983,0.002175469,0.002747377,0.001357963,0.003678785,0.00200061,0.003616114,0.001403859,0.002202954,0.006754572,0.006311324,0.005056166,0.004702326,0.006478256,0.005473359,0.003143441,0.007111707,0.004265719,0.007034225,0.006118319,0.00490329,0.004184427,0.007870874,0.012086253,0.005101616,0.00715371,0.002080053,0.002334574,0.005821518,0.002386294,0.001746319,0.001812096,0.002188249,0.002938467,0.002466306,0.004780798,0.000817063,0.001627499,0.00194428,0.002831058,0.004128727,0.002468062,0.001518651,0.001899594,0.001718857,0.001948633,0.001603825,0.002254696,0.01606725,0.002977761,0.002240264,0.00138406,0.001414319,0.001322393,0.002164387,0.006318641,0.004454658,0.002871941,0.001644938,0.002535815,0.005306891,0.003348456,0.001972127,0.005890819,0.005657514,0.013961557,0.003458613,0.002492581,0.00235833,0.001966664,0.00176811,0.005613452,0.003557667,0.002678528,0.002441779,0.002389262,0.00227738,0.00206578,0.002031515,0.006096217,0.00291402,0.002439769,0.002384699,0.009334091,0.005518776,0.0023418,0.001383902,0.003792892,0.013748774,0.0014966,0.014176999,0.001587997,0.001846092,-0.00022731,0.002494517,0.008544604,-0.000115243,0.001881986,0.001071239,-2.43E-05,0.003238875,0.001235737,0.013825796,0.012074161,0.008366082,0.004933862,0.072496149,0.074483531,0.063758838,0.072457771,0.05880051,0.074339747,0.059309442,0.027406702,0.030622485,0.02771969,0.025909281,0.038510748,0.025553353
656,0.000902539,0.002133988,0.002685609,0.001331454,0.003596812,0.001961207,0.003534483,0.001375093,0.002157301,0.006536275,0.006139138,0.004885523,0.004573099,0.006262455,0.005320502,0.00308414,0.007033535,0.004180439,0.006956449,0.005992322,0.004826734,0.004101772,0.007738855,0.011879858,0.004996988,0.007005708,0.002041432,0.002289666,0.005710764,0.002342267,0.00171831,0.001781053,0.00215037,0.002886883,0.002400796,0.004683078,0.000801315,0.00159603,0.00190405,0.002760332,0.004036694,0.002420578,0.001486109,0.001841317,0.001685192,0.001912707,0.001573122,0.002187169,0.015847148,0.002927026,0.002182376,0.001356123,0.001384823,0.001294306,0.00212305,0.006169806,0.004347226,0.002821744,0.001611386,0.00247869,0.00520104,0.003261281,0.001935751,0.005748026,0.005519326,0.013814618,0.003393232,0.002421749,0.002298432,0.001930167,0.001733202,0.005474481,0.003477749,0.002630679,0.002398654,0.002347537,0.002233288,0.002028723,0.001992219,0.005996407,0.002864043,0.002393955,0.002341723,0.009091184,0.0054181,0.002299232,0.001367409,0.003696717,0.013391233,0.00147527,0.014117366,0.001574876,0.001827273,-0.000234286,0.002408683,0.008431761,-0.000136389,0.00181371,0.001018348,-3.78E-05,0.003157937,0.001176593,0.013691621,0.01197022,0.008283433,0.004880598,0.072197607,0.074220063,0.063314473,0.072195701,0.058363808,0.073909028,0.058850286,0.027086233,0.030253448,0.02737793,0.025598823,0.037944762,0.025127562
657,0.000887962,0.002098099,0.002630761,0.001308697,0.003525122,0.001927176,0.00346405,0.001350726,0.002117833,0.006328834,0.005973824,0.004726328,0.004448814,0.006059354,0.005175776,0.003031683,0.006964207,0.004095005,0.006887053,0.005865824,0.004759486,0.004022603,0.007614236,0.011661208,0.004893882,0.006859742,0.002008351,0.002250958,0.005615684,0.002304353,0.001693651,0.001753957,0.002117395,0.002841927,0.002342718,0.004595119,0.000787442,0.001568693,0.001868543,0.00269302,0.003944839,0.002378154,0.001457393,0.001789298,0.001655535,0.001881109,0.001546495,0.002124735,0.01562722,0.002882319,0.002131546,0.001331894,0.001359079,0.001269902,0.002086819,0.006024583,0.0042408,0.002777885,0.001582533,0.002426794,0.005104241,0.003183042,0.00190394,0.005616432,0.005387247,0.013677448,0.003333432,0.002358494,0.002245817,0.00189786,0.001702853,0.005338787,0.00340058,0.002588797,0.002360719,0.002311863,0.00219357,0.001997017,0.001957604,0.005907783,0.002821158,0.002353811,0.002304973,0.008826348,0.005322385,0.002260667,0.0013515,0.003605091,0.013045172,0.001456982,0.014062174,0.001564092,0.001810816,-0.000239825,0.002330974,0.008320789,-0.00015505,0.001756147,0.00097176,-4.67E-05,0.003079583,0.001120762,0.013553226,0.011866407,0.008208096,0.004828929,0.071961131,0.07401809,0.062907942,0.071996762,0.057969513,0.073535674,0.058421955,0.026781631,0.02989994,0.027050727,0.025300577,0.037398066,0.024712071
658,0.00087597,0.002067602,0.002582514,0.001289549,0.003463031,0.001898363,0.003404653,0.001330579,0.002084288,0.006131925,0.005815587,0.004578131,0.004329554,0.005868602,0.005039201,0.002985874,0.00690383,0.004009831,0.006825994,0.005739573,0.004701466,0.003947088,0.007497238,0.011432791,0.004792738,0.006716426,0.00198057,0.002218241,0.005535556,0.002272223,0.001672238,0.001730719,0.002089225,0.002803435,0.002291729,0.004516801,0.000775393,0.001545355,0.00183759,0.002629241,0.003853819,0.002340731,0.001432379,0.001743237,0.001630067,0.001853701,0.001523797,0.00206722,0.015409495,0.002843504,0.002087499,0.00131129,0.00133692,0.001249042,0.002055494,0.00588312,0.004136131,0.002740183,0.001558186,0.002380004,0.005016473,0.003113429,0.001876471,0.005495873,0.005261251,0.013551082,0.003279143,0.00230246,0.002200184,0.001869595,0.001676917,0.005206828,0.003326227,0.002552797,0.002327799,0.002281989,0.002158146,0.001970513,0.001927453,0.005830223,0.002785179,0.002319278,0.002274279,0.00854488,0.005230774,0.002226901,0.001336189,0.003519311,0.012711131,0.001442244,0.014010125,0.001555838,0.00179661,-0.000243885,0.002262334,0.008210879,-0.000171028,0.001710415,0.000930765,-5.12E-05,0.003004902,0.001068308,0.013412537,0.011763865,0.008138823,0.004779302,0.071792829,0.073883605,0.06254531,0.071866337,0.057622788,0.073226108,0.058030579,0.026496055,0.029565218,0.026741616,0.025016173,0.03687478,0.024308266
659,0.00086572,0.002040705,0.002541599,0.001272561,0.00340888,0.001872973,0.003353451,0.001312897,0.00205429,0.005946779,0.005669057,0.004440931,0.00421877,0.005691845,0.004912302,0.00294534,0.006855542,0.003932202,0.006777757,0.005624226,0.004652447,0.003878962,0.007393335,0.0112251,0.004700682,0.006584998,0.001957359,0.002190219,0.005467258,0.002245244,0.001654206,0.001710644,0.002064036,0.002768766,0.002246007,0.004446996,0.00076483,0.001525143,0.00181006,0.002571736,0.003770115,0.002307439,0.00140979,0.001700916,0.001607652,0.001829841,0.001503989,0.002015264,0.01522028,0.00280977,0.002047465,0.001293058,0.001317761,0.001230662,0.002028094,0.00575523,0.004039645,0.002707775,0.001537184,0.002337504,0.004939658,0.003050668,0.001853019,0.005387187,0.005148067,0.013451924,0.003230577,0.002251778,0.002159012,0.001845618,0.001654325,0.005087169,0.003258524,0.002521152,0.002299405,0.002255705,0.002126753,0.001947141,0.001900115,0.005761688,0.002753724,0.002287885,0.002247018,0.008266685,0.005139789,0.002193522,0.001321037,0.003434479,0.012379044,0.001427707,0.013958261,0.001547706,0.001782546,-0.000244983,0.002194415,0.008101643,-0.000180611,0.001665312,0.000890041,-5.36E-05,0.002930995,0.001020348,0.013297969,0.0116833,0.008070085,0.004738206,0.071772659,0.073895824,0.062334083,0.071880066,0.057402925,0.073067658,0.057780802,0.026271981,0.029293052,0.026500267,0.024785057,0.036428354,0.023950825
660,0.00085655,0.002015978,0.002504689,0.00125699,0.003359284,0.001849746,0.003306894,0.00129686,0.002026669,0.005769248,0.005529089,0.004311749,0.004112753,0.00552426,0.00479108,0.002907869,0.006812501,0.003857632,0.006735096,0.005513371,0.004607967,0.003814413,0.007296064,0.011024259,0.004612779,0.006458817,0.001936584,0.002164912,0.005405571,0.002220962,0.001637943,0.001692335,0.002040605,0.002736346,0.002203945,0.004382171,0.00075516,0.001506841,0.001784765,0.002517318,0.003689913,0.002276523,0.001388927,0.001661565,0.001587191,0.001807991,0.001485892,0.001966678,0.015040411,0.00277882,0.002010596,0.001276466,0.001300443,0.001213792,0.00200309,0.005633614,0.003946723,0.002678232,0.001518234,0.002297903,0.004869016,0.0029924,0.001831805,0.005285855,0.005041923,0.013362938,0.003185296,0.002204978,0.00212122,0.001824108,0.001633742,0.004972927,0.003194025,0.002492047,0.002273515,0.002231518,0.002097761,0.001925649,0.001874608,0.005698062,0.002724916,0.002258507,0.002221868,0.007982914,0.005048135,0.002158217,0.001305736,0.003348078,0.012055124,0.001411483,0.013906022,0.001538853,0.001768277,-0.000244683,0.002124069,0.007991407,-0.000187198,0.001619188,0.000851389,-5.38E-05,0.002854598,0.00097592,0.013191994,0.011610141,0.007997859,0.00470046,0.071800567,0.073953516,0.062172683,0.071939159,0.057224515,0.07295872,0.057576192,0.026068179,0.02904277,0.026281643,0.02457318,0.036012887,0.023613402
661,0.0008494,0.001995057,0.00247194,0.001244387,0.003316545,0.001830543,0.003267981,0.001284461,0.002004489,0.005610495,0.005398573,0.00420491,0.004013562,0.005377679,0.004679534,0.002875278,0.006767089,0.00378052,0.006690644,0.005399195,0.004565767,0.003751291,0.007202441,0.010803659,0.004524808,0.006331153,0.00191823,0.002143634,0.005352777,0.002199179,0.001623253,0.001676314,0.002020087,0.002707524,0.002170678,0.00432411,0.000746883,0.001491824,0.00176421,0.002464336,0.003610275,0.002249013,0.001372658,0.001631523,0.001569851,0.001788854,0.001470635,0.001923612,0.014833834,0.002751251,0.001982942,0.001263923,0.001286425,0.001199609,0.00198245,0.005513361,0.00385013,0.002651791,0.00150302,0.002265053,0.004805973,0.00294342,0.00181342,0.00519771,0.004943495,0.013256465,0.003144951,0.002168723,0.002092871,0.001806081,0.001616409,0.0048569,0.003130743,0.002466708,0.002250649,0.002210786,0.002072569,0.001907144,0.001853118,0.005639852,0.002700254,0.002232805,0.002200673,0.007703254,0.004971614,0.002133369,0.001295207,0.003283334,0.011828737,0.001403044,0.013891776,0.001535276,0.001760473,-0.000244173,0.002080006,0.0078986,-0.000193534,0.001597588,0.00083032,-4.61E-05,0.002792443,0.000941719,0.013060615,0.011518149,0.007937571,0.004658827,0.071683183,0.073852534,0.061868866,0.071846962,0.056924282,0.072705293,0.057228345,0.025806569,0.028742487,0.026002276,0.02432565,0.035565182,0.023270653
662,0.000843188,0.001976246,0.002443402,0.00123312,0.003277742,0.001813293,0.003233122,0.001273317,0.00198433,0.00545679,0.005273888,0.004102754,0.003918723,0.005237337,0.004572684,0.002845797,0.006728392,0.003707381,0.006653109,0.005290765,0.004528935,0.003692268,0.007116146,0.010593429,0.004441261,0.00621038,0.001902345,0.002124896,0.005306186,0.002180122,0.001610532,0.001662158,0.002001658,0.002681485,0.002139684,0.004271163,0.000739408,0.001478427,0.001745493,0.002414668,0.003535199,0.002223629,0.001357728,0.001603167,0.001554102,0.001771707,0.001456894,0.001883206,0.014641656,0.00272639,0.001957195,0.001252537,0.001273974,0.001186511,0.001963768,0.005400756,0.00375823,0.002628065,0.001489381,0.002234491,0.004748539,0.002897768,0.001796964,0.005115723,0.004851383,0.013164825,0.003107583,0.002134845,0.002066719,0.001790188,0.001600699,0.004747299,0.00307087,0.002443912,0.002230363,0.002192112,0.002049617,0.001890461,0.001833405,0.005587128,0.00267822,0.002209168,0.002181614,0.007424943,0.004895245,0.002108632,0.001284718,0.003218869,0.011602349,0.001394652,0.013877499,0.001531725,0.001752695,-0.000242022,0.002036122,0.007805949,-0.000196115,0.00157612,0.000809285,-3.70E-05,0.002730526,0.000910144,0.01294319,0.011438565,0.007877428,0.004621751,0.071654759,0.073849299,0.061656582,0.071846671,0.056703561,0.072544429,0.056967364,0.025584198,0.028481694,0.025765178,0.024107264,0.035154703,0.022952399
663,0.000838295,0.00196038,0.002420542,0.001223716,0.003244369,0.001798767,0.003203875,0.001263928,0.001966996,0.005310098,0.005157084,0.004006941,0.003829754,0.005105456,0.004472183,0.002820634,0.006699177,0.003639612,0.006625346,0.00519007,0.004499548,0.003638833,0.007040016,0.010397323,0.004363712,0.006098946,0.001889911,0.002109691,0.005268275,0.002164858,0.00160058,0.001650607,0.001986146,0.002659308,0.002111842,0.004225225,0.000733039,0.001467255,0.001729308,0.002369441,0.003466259,0.002201208,0.001344679,0.001577121,0.001540564,0.001757318,0.001445272,0.001846319,0.014469631,0.00270534,0.00193407,0.001242807,0.001263682,0.001174937,0.001947799,0.005298281,0.003672522,0.002608149,0.001477951,0.002207086,0.004698794,0.002856573,0.001783189,0.005042072,0.004767793,0.013094169,0.003074379,0.002104239,0.002043613,0.001777244,0.001587244,0.004646154,0.00301564,0.002424675,0.002213665,0.002176328,0.002029736,0.001876328,0.001816149,0.005541977,0.002659873,0.002188383,0.002165551,0.007147973,0.004819027,0.002084005,0.001274266,0.003154679,0.011375957,0.001386306,0.013863192,0.001528199,0.001744942,-0.000237555,0.001992417,0.007713453,-0.00019337,0.001554782,0.000788282,-2.62E-05,0.002668847,0.000882124,0.012845333,0.011376493,0.007817428,0.004591161,0.071753257,0.073985572,0.061573514,0.07197762,0.056595122,0.072514831,0.056829021,0.025416568,0.028275743,0.025587081,0.023929497,0.034796829,0.022668515
664,0.000834168,0.001946705,0.00240064,0.001216367,0.003214979,0.001787272,0.003179372,0.0012564,0.001952924,0.005192039,0.005054624,0.003936074,0.003751967,0.005006868,0.004384934,0.002798677,0.006669814,0.003576264,0.0065966,0.005096334,0.004471062,0.003589928,0.006973043,0.010215095,0.004293583,0.005996425,0.00187817,0.002095809,0.005232491,0.002150066,0.001591972,0.001640917,0.001971813,0.002638914,0.002090649,0.004187347,0.000727456,0.00145679,0.001716134,0.002329068,0.003403063,0.002182062,0.001336018,0.001558839,0.001529977,0.001743703,0.001434756,0.001814452,0.014309849,0.002686282,0.001918201,0.001236129,0.001255453,0.001164204,0.001934266,0.005203268,0.003596035,0.002591184,0.00147015,0.002184983,0.004655638,0.002821538,0.001770431,0.004980709,0.00469488,0.013020139,0.003047027,0.002082746,0.002027514,0.001766244,0.001574685,0.004552942,0.002966753,0.002407474,0.00219928,0.002161247,0.002012349,0.001863277,0.001800963,0.005500172,0.002642583,0.002169837,0.002150698,0.00690979,0.004760178,0.002066916,0.001268662,0.003110583,0.011269659,0.001381041,0.013893353,0.001527018,0.00174199,-0.000232038,0.001973804,0.007651249,-0.000182767,0.001549746,0.000782935,-8.19E-06,0.002620795,0.000867793,0.01274659,0.011311286,0.007767911,0.004563705,0.071750006,0.074008482,0.061405445,0.072002297,0.056417854,0.072393777,0.056617447,0.025225029,0.028055664,0.025386871,0.023741262,0.034464859,0.022408936
665,0.00083041,0.001933983,0.002382219,0.00120992,0.003187487,0.001777066,0.003157136,0.001249688,0.00194023,0.005084162,0.004957497,0.00387454,0.00367838,0.004920444,0.004302614,0.002778096,0.006641081,0.003514783,0.006567986,0.00500549,0.004443423,0.003543016,0.006910203,0.010037951,0.004226533,0.005897464,0.001866997,0.002082691,0.00519793,0.00213573,0.001584028,0.001632104,0.001958034,0.00261935,0.002072158,0.004152925,0.000722246,0.00144667,0.001704123,0.002290793,0.003342495,0.002164296,0.001329052,0.001543442,0.001520666,0.001730515,0.001424718,0.001784723,0.014154828,0.002668101,0.001905291,0.00123061,0.001248115,0.001153918,0.001921776,0.005111224,0.00352322,0.002575536,0.001463786,0.002164922,0.004615367,0.002789156,0.001758241,0.004924217,0.004626525,0.012945627,0.003022008,0.002064777,0.002014208,0.001756224,0.00156256,0.004463204,0.002920565,0.002391155,0.002185989,0.002146519,0.001996128,0.001850767,0.001786702,0.005460091,0.002625914,0.002152343,0.002136428,0.006690436,0.004709623,0.002054669,0.001265352,0.003076792,0.011211775,0.001378468,0.013943437,0.001527553,0.001741483,-0.000225938,0.001968212,0.007602326,-0.000168783,0.001553398,0.000783712,1.26E-05,0.002580472,0.000858797,0.012647801,0.0112455,0.007725154,0.004537592,0.071717081,0.073999276,0.061215888,0.071996467,0.056223404,0.072249436,0.056388079,0.025028847,0.027833955,0.025182456,0.023550484,0.03414295,0.022157764
